Estacion;Fecha;Hora;Carril 1 ligeros ;Carril 1 pesados;Carril 2 ligeros ;Carril 2 pesados;Carril 3 ligeros ;Carril 3 pesados;Carril 4 ligeros ;Carril 4 pesados;Carril 5 ligeros ;Carril 5 pesados;Carril 6 ligeros ;Carril 6 pesados
00001 ; 27/12/2025 ; 16:00 ; 00376 ; 00015 ; 00000 ; 00000 ; 00000 ; 00000 ; 00245 ; 00009 ; 00102 ; 00001 ; 00000 ; 00000
00001 ; 27/12/2025 ; 17:00 ; 00437 ; 00012 ; 00000 ; 00000 ; 00000 ; 00000 ; 00292 ; 00011 ; 00139 ; 00002 ; 00000 ; 00000
00001 ; 27/12/2025 ; 18:00 ; 00481 ; 00013 ; 00000 ; 00000 ; 00000 ; 00000 ; 00354 ; 00009 ; 00126 ; 00005 ; 00000 ; 00000
00001 ; 27/12/2025 ; 19:00 ; 00612 ; 00013 ; 00000 ; 00000 ; 00000 ; 00000 ; 00361 ; 00010 ; 00111 ; 00006 ; 00000 ; 00000
00001 ; 27/12/2025 ; 20:00 ; 00533 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000 ; 00395 ; 00008 ; 00097 ; 00005 ; 00000 ; 00000
00001 ; 27/12/2025 ; 21:00 ; 00437 ; 00012 ; 00000 ; 00000 ; 00000 ; 00000 ; 00289 ; 00008 ; 00060 ; 00003 ; 00000 ; 00000
00001 ; 27/12/2025 ; 22:00 ; 00247 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000 ; 00194 ; 00011 ; 00053 ; 00005 ; 00000 ; 00000
00001 ; 27/12/2025 ; 23:00 ; 00195 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00125 ; 00009 ; 00034 ; 00003 ; 00000 ; 00000
00001 ; 27/12/2025 ; 24:00 ; 00103 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00071 ; 00005 ; 00026 ; 00001 ; 00000 ; 00000
00001 ; 28/12/2025 ; 01:00 ; 00079 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00041 ; 00005 ; 00019 ; 00002 ; 00000 ; 00000
00001 ; 28/12/2025 ; 02:00 ; 00039 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00016 ; 00005 ; 00014 ; 00002 ; 00000 ; 00000
00001 ; 28/12/2025 ; 03:00 ; 00036 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00007 ; 00005 ; 00008 ; 00003 ; 00000 ; 00000
00001 ; 28/12/2025 ; 04:00 ; 00019 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00011 ; 00005 ; 00003 ; 00002 ; 00000 ; 00000
00001 ; 28/12/2025 ; 05:00 ; 00022 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00009 ; 00002 ; 00006 ; 00001 ; 00000 ; 00000
00001 ; 28/12/2025 ; 06:00 ; 00030 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00016 ; 00002 ; 00008 ; 00001 ; 00000 ; 00000
00001 ; 28/12/2025 ; 07:00 ; 00053 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00020 ; 00002 ; 00010 ; 00001 ; 00000 ; 00000
00001 ; 28/12/2025 ; 08:00 ; 00059 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00035 ; 00006 ; 00034 ; 00004 ; 00000 ; 00000
00001 ; 28/12/2025 ; 09:00 ; 00094 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00062 ; 00003 ; 00061 ; 00002 ; 00000 ; 00000
00001 ; 28/12/2025 ; 10:00 ; 00184 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000 ; 00087 ; 00006 ; 00077 ; 00004 ; 00000 ; 00000
00001 ; 28/12/2025 ; 11:00 ; 00245 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00131 ; 00004 ; 00085 ; 00003 ; 00000 ; 00000
00001 ; 28/12/2025 ; 12:00 ; 00340 ; 00011 ; 00000 ; 00000 ; 00000 ; 00000 ; 00177 ; 00009 ; 00121 ; 00002 ; 00000 ; 00000
00001 ; 28/12/2025 ; 13:00 ; 00399 ; 00011 ; 00000 ; 00000 ; 00000 ; 00000 ; 00202 ; 00006 ; 00128 ; 00004 ; 00000 ; 00000
00001 ; 28/12/2025 ; 14:00 ; 00435 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00261 ; 00008 ; 00130 ; 00004 ; 00000 ; 00000
00001 ; 28/12/2025 ; 15:00 ; 00304 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000 ; 00217 ; 00010 ; 00099 ; 00004 ; 00000 ; 00000
00001 ; 28/12/2025 ; 16:00 ; 00249 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000 ; 00178 ; 00007 ; 00084 ; 00002 ; 00000 ; 00000
00001 ; 28/12/2025 ; 17:00 ; 00288 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00196 ; 00007 ; 00097 ; 00002 ; 00000 ; 00000
00001 ; 28/12/2025 ; 18:00 ; 00354 ; 00011 ; 00000 ; 00000 ; 00000 ; 00000 ; 00255 ; 00007 ; 00123 ; 00004 ; 00000 ; 00000
00001 ; 28/12/2025 ; 19:00 ; 00355 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00231 ; 00009 ; 00088 ; 00003 ; 00000 ; 00000
00001 ; 28/12/2025 ; 20:00 ; 00373 ; 00012 ; 00000 ; 00000 ; 00000 ; 00000 ; 00223 ; 00009 ; 00078 ; 00004 ; 00000 ; 00000
00001 ; 28/12/2025 ; 21:00 ; 00344 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00227 ; 00008 ; 00074 ; 00004 ; 00000 ; 00000
00001 ; 28/12/2025 ; 22:00 ; 00224 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00166 ; 00008 ; 00066 ; 00005 ; 00000 ; 00000
00001 ; 28/12/2025 ; 23:00 ; 00151 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00107 ; 00007 ; 00018 ; 00002 ; 00000 ; 00000
00001 ; 28/12/2025 ; 24:00 ; 00067 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00046 ; 00001 ; 00014 ; 00001 ; 00000 ; 00000
00003 ; 22/12/2025 ; 01:00 ; 00034 ; 00001 ; 00046 ; 00004 ; 00006 ; 00000 ; 00048 ; 00009 ; 00049 ; 00003 ; 00002 ; 00000
00003 ; 22/12/2025 ; 02:00 ; 00014 ; 00009 ; 00031 ; 00004 ; 00001 ; 00000 ; 00024 ; 00012 ; 00023 ; 00001 ; 00001 ; 00000
00003 ; 22/12/2025 ; 03:00 ; 00008 ; 00010 ; 00023 ; 00002 ; 00003 ; 00000 ; 00014 ; 00014 ; 00019 ; 00000 ; 00002 ; 00001
00003 ; 22/12/2025 ; 04:00 ; 00019 ; 00003 ; 00025 ; 00003 ; 00006 ; 00000 ; 00013 ; 00014 ; 00027 ; 00002 ; 00003 ; 00001
00003 ; 22/12/2025 ; 05:00 ; 00055 ; 00015 ; 00059 ; 00000 ; 00014 ; 00000 ; 00034 ; 00012 ; 00023 ; 00002 ; 00002 ; 00000
00003 ; 22/12/2025 ; 06:00 ; 00129 ; 00013 ; 00134 ; 00012 ; 00026 ; 00000 ; 00119 ; 00008 ; 00076 ; 00006 ; 00004 ; 00000
00003 ; 22/12/2025 ; 07:00 ; 00210 ; 00034 ; 00213 ; 00019 ; 00071 ; 00003 ; 00148 ; 00021 ; 00118 ; 00009 ; 00008 ; 00000
00003 ; 22/12/2025 ; 08:00 ; 00471 ; 00060 ; 00392 ; 00029 ; 00242 ; 00004 ; 00285 ; 00040 ; 00300 ; 00019 ; 00023 ; 00001
00003 ; 22/12/2025 ; 09:00 ; 00522 ; 00079 ; 00410 ; 00039 ; 00225 ; 00003 ; 00340 ; 00045 ; 00367 ; 00027 ; 00042 ; 00001
00003 ; 22/12/2025 ; 10:00 ; 00451 ; 00068 ; 00476 ; 00036 ; 00189 ; 00002 ; 00397 ; 00081 ; 00353 ; 00022 ; 00057 ; 00003
00003 ; 22/12/2025 ; 11:00 ; 00487 ; 00084 ; 00471 ; 00030 ; 00194 ; 00007 ; 00490 ; 00090 ; 00423 ; 00044 ; 00068 ; 00001
00003 ; 22/12/2025 ; 12:00 ; 00534 ; 00073 ; 00445 ; 00028 ; 00175 ; 00005 ; 00546 ; 00074 ; 00529 ; 00026 ; 00056 ; 00001
00003 ; 22/12/2025 ; 13:00 ; 00578 ; 00086 ; 00460 ; 00032 ; 00175 ; 00002 ; 00577 ; 00067 ; 00585 ; 00032 ; 00072 ; 00003
00003 ; 22/12/2025 ; 14:00 ; 00529 ; 00069 ; 00445 ; 00044 ; 00178 ; 00004 ; 00668 ; 00056 ; 00584 ; 00030 ; 00095 ; 00002
00003 ; 22/12/2025 ; 15:00 ; 00486 ; 00046 ; 00434 ; 00025 ; 00147 ; 00000 ; 00367 ; 00027 ; 00336 ; 00006 ; 00031 ; 00002
00003 ; 22/12/2025 ; 16:00 ; 00456 ; 00057 ; 00433 ; 00026 ; 00140 ; 00002 ; 00456 ; 00047 ; 00387 ; 00013 ; 00032 ; 00001
00003 ; 22/12/2025 ; 17:00 ; 00520 ; 00064 ; 00445 ; 00025 ; 00137 ; 00000 ; 00479 ; 00046 ; 00405 ; 00014 ; 00038 ; 00000
00003 ; 22/12/2025 ; 18:00 ; 00487 ; 00053 ; 00399 ; 00020 ; 00130 ; 00000 ; 00622 ; 00040 ; 00445 ; 00019 ; 00049 ; 00002
00003 ; 22/12/2025 ; 19:00 ; 00503 ; 00036 ; 00358 ; 00019 ; 00118 ; 00003 ; 00680 ; 00048 ; 00505 ; 00013 ; 00086 ; 00002
00003 ; 22/12/2025 ; 20:00 ; 00411 ; 00019 ; 00329 ; 00014 ; 00089 ; 00000 ; 00531 ; 00034 ; 00532 ; 00019 ; 00055 ; 00001
00003 ; 22/12/2025 ; 21:00 ; 00314 ; 00019 ; 00245 ; 00008 ; 00059 ; 00001 ; 00363 ; 00023 ; 00431 ; 00009 ; 00053 ; 00000
00003 ; 22/12/2025 ; 22:00 ; 00208 ; 00013 ; 00184 ; 00009 ; 00041 ; 00002 ; 00236 ; 00019 ; 00365 ; 00005 ; 00034 ; 00001
00003 ; 22/12/2025 ; 23:00 ; 00127 ; 00013 ; 00120 ; 00005 ; 00016 ; 00000 ; 00165 ; 00009 ; 00238 ; 00010 ; 00020 ; 00000
00003 ; 22/12/2025 ; 24:00 ; 00052 ; 00006 ; 00064 ; 00004 ; 00012 ; 00000 ; 00054 ; 00007 ; 00104 ; 00004 ; 00005 ; 00001
00003 ; 23/12/2025 ; 01:00 ; 00017 ; 00004 ; 00023 ; 00006 ; 00007 ; 00000 ; 00034 ; 00004 ; 00052 ; 00008 ; 00001 ; 00000
00003 ; 23/12/2025 ; 02:00 ; 00011 ; 00002 ; 00022 ; 00004 ; 00000 ; 00000 ; 00018 ; 00003 ; 00034 ; 00001 ; 00002 ; 00000
00003 ; 23/12/2025 ; 03:00 ; 00010 ; 00003 ; 00009 ; 00006 ; 00001 ; 00000 ; 00011 ; 00009 ; 00009 ; 00003 ; 00000 ; 00000
00003 ; 23/12/2025 ; 04:00 ; 00021 ; 00003 ; 00018 ; 00005 ; 00001 ; 00000 ; 00012 ; 00005 ; 00012 ; 00004 ; 00001 ; 00000
00003 ; 23/12/2025 ; 05:00 ; 00050 ; 00008 ; 00051 ; 00003 ; 00006 ; 00000 ; 00026 ; 00014 ; 00024 ; 00005 ; 00002 ; 00000
00003 ; 23/12/2025 ; 06:00 ; 00131 ; 00018 ; 00121 ; 00012 ; 00041 ; 00002 ; 00119 ; 00012 ; 00067 ; 00003 ; 00001 ; 00000
00003 ; 23/12/2025 ; 07:00 ; 00192 ; 00024 ; 00225 ; 00019 ; 00091 ; 00000 ; 00129 ; 00022 ; 00126 ; 00010 ; 00006 ; 00001
00003 ; 23/12/2025 ; 08:00 ; 00450 ; 00058 ; 00403 ; 00015 ; 00184 ; 00002 ; 00291 ; 00044 ; 00267 ; 00015 ; 00019 ; 00000
00003 ; 23/12/2025 ; 09:00 ; 00511 ; 00065 ; 00438 ; 00029 ; 00192 ; 00004 ; 00346 ; 00052 ; 00364 ; 00036 ; 00034 ; 00002
00003 ; 23/12/2025 ; 10:00 ; 00439 ; 00067 ; 00446 ; 00035 ; 00174 ; 00005 ; 00380 ; 00076 ; 00343 ; 00028 ; 00035 ; 00002
00003 ; 23/12/2025 ; 11:00 ; 00533 ; 00090 ; 00466 ; 00042 ; 00147 ; 00005 ; 00447 ; 00063 ; 00419 ; 00027 ; 00043 ; 00001
00003 ; 23/12/2025 ; 12:00 ; 00510 ; 00075 ; 00498 ; 00036 ; 00176 ; 00003 ; 00612 ; 00065 ; 00472 ; 00021 ; 00053 ; 00002
00003 ; 23/12/2025 ; 13:00 ; 00530 ; 00066 ; 00466 ; 00035 ; 00160 ; 00004 ; 00589 ; 00071 ; 00528 ; 00027 ; 00070 ; 00001
00003 ; 23/12/2025 ; 14:00 ; 00528 ; 00062 ; 00495 ; 00035 ; 00162 ; 00002 ; 00678 ; 00046 ; 00558 ; 00027 ; 00093 ; 00000
00003 ; 23/12/2025 ; 15:00 ; 00454 ; 00051 ; 00431 ; 00042 ; 00127 ; 00001 ; 00579 ; 00052 ; 00514 ; 00026 ; 00055 ; 00000
00003 ; 23/12/2025 ; 16:00 ; 00518 ; 00061 ; 00483 ; 00030 ; 00176 ; 00002 ; 00573 ; 00050 ; 00552 ; 00022 ; 00068 ; 00001
00003 ; 23/12/2025 ; 17:00 ; 00555 ; 00069 ; 00460 ; 00026 ; 00182 ; 00000 ; 00658 ; 00052 ; 00580 ; 00019 ; 00093 ; 00004
00003 ; 23/12/2025 ; 18:00 ; 00555 ; 00046 ; 00448 ; 00025 ; 00151 ; 00002 ; 00705 ; 00046 ; 00549 ; 00012 ; 00070 ; 00002
00003 ; 23/12/2025 ; 19:00 ; 00519 ; 00033 ; 00382 ; 00012 ; 00107 ; 00002 ; 00632 ; 00031 ; 00542 ; 00012 ; 00093 ; 00001
00003 ; 23/12/2025 ; 20:00 ; 00406 ; 00029 ; 00296 ; 00009 ; 00094 ; 00003 ; 00477 ; 00014 ; 00499 ; 00008 ; 00051 ; 00004
00003 ; 23/12/2025 ; 21:00 ; 00320 ; 00012 ; 00250 ; 00009 ; 00062 ; 00000 ; 00383 ; 00022 ; 00466 ; 00006 ; 00069 ; 00000
00003 ; 23/12/2025 ; 22:00 ; 00206 ; 00014 ; 00188 ; 00011 ; 00056 ; 00000 ; 00230 ; 00020 ; 00348 ; 00003 ; 00033 ; 00000
00003 ; 23/12/2025 ; 23:00 ; 00125 ; 00009 ; 00104 ; 00002 ; 00022 ; 00000 ; 00155 ; 00003 ; 00266 ; 00006 ; 00019 ; 00000
00003 ; 23/12/2025 ; 24:00 ; 00044 ; 00010 ; 00064 ; 00008 ; 00010 ; 00000 ; 00072 ; 00012 ; 00123 ; 00008 ; 00008 ; 00000
00003 ; 24/12/2025 ; 01:00 ; 00037 ; 00006 ; 00034 ; 00002 ; 00002 ; 00000 ; 00030 ; 00007 ; 00077 ; 00000 ; 00004 ; 00002
00003 ; 24/12/2025 ; 02:00 ; 00011 ; 00009 ; 00026 ; 00003 ; 00003 ; 00000 ; 00021 ; 00006 ; 00039 ; 00003 ; 00001 ; 00000
00003 ; 24/12/2025 ; 03:00 ; 00010 ; 00004 ; 00018 ; 00002 ; 00002 ; 00000 ; 00015 ; 00005 ; 00021 ; 00000 ; 00000 ; 00000
00003 ; 24/12/2025 ; 04:00 ; 00024 ; 00003 ; 00021 ; 00003 ; 00002 ; 00000 ; 00016 ; 00006 ; 00021 ; 00006 ; 00003 ; 00000
00003 ; 24/12/2025 ; 05:00 ; 00041 ; 00008 ; 00039 ; 00004 ; 00007 ; 00000 ; 00020 ; 00009 ; 00024 ; 00001 ; 00002 ; 00000
00003 ; 24/12/2025 ; 06:00 ; 00079 ; 00012 ; 00077 ; 00009 ; 00017 ; 00000 ; 00085 ; 00008 ; 00053 ; 00002 ; 00001 ; 00000
00003 ; 24/12/2025 ; 07:00 ; 00110 ; 00025 ; 00151 ; 00012 ; 00045 ; 00001 ; 00091 ; 00020 ; 00104 ; 00006 ; 00001 ; 00002
00003 ; 24/12/2025 ; 08:00 ; 00256 ; 00037 ; 00255 ; 00016 ; 00120 ; 00001 ; 00167 ; 00021 ; 00195 ; 00014 ; 00016 ; 00004
00003 ; 24/12/2025 ; 09:00 ; 00338 ; 00055 ; 00280 ; 00017 ; 00134 ; 00004 ; 00243 ; 00039 ; 00267 ; 00019 ; 00036 ; 00002
00003 ; 24/12/2025 ; 10:00 ; 00354 ; 00059 ; 00376 ; 00017 ; 00126 ; 00006 ; 00287 ; 00051 ; 00355 ; 00014 ; 00037 ; 00002
00003 ; 24/12/2025 ; 11:00 ; 00407 ; 00063 ; 00351 ; 00027 ; 00133 ; 00003 ; 00393 ; 00055 ; 00379 ; 00014 ; 00046 ; 00001
00003 ; 24/12/2025 ; 12:00 ; 00455 ; 00045 ; 00390 ; 00025 ; 00143 ; 00000 ; 00467 ; 00056 ; 00428 ; 00010 ; 00046 ; 00000
00003 ; 24/12/2025 ; 13:00 ; 00469 ; 00039 ; 00451 ; 00022 ; 00102 ; 00001 ; 00518 ; 00054 ; 00563 ; 00014 ; 00056 ; 00001
00003 ; 24/12/2025 ; 14:00 ; 00472 ; 00049 ; 00358 ; 00013 ; 00111 ; 00002 ; 00521 ; 00044 ; 00541 ; 00010 ; 00082 ; 00000
00003 ; 24/12/2025 ; 15:00 ; 00372 ; 00028 ; 00343 ; 00008 ; 00084 ; 00001 ; 00410 ; 00023 ; 00462 ; 00013 ; 00052 ; 00000
00003 ; 24/12/2025 ; 16:00 ; 00263 ; 00025 ; 00263 ; 00014 ; 00070 ; 00001 ; 00338 ; 00017 ; 00382 ; 00011 ; 00032 ; 00001
00003 ; 24/12/2025 ; 17:00 ; 00261 ; 00026 ; 00266 ; 00012 ; 00077 ; 00000 ; 00302 ; 00019 ; 00331 ; 00009 ; 00020 ; 00001
00003 ; 24/12/2025 ; 18:00 ; 00291 ; 00024 ; 00296 ; 00005 ; 00058 ; 00000 ; 00295 ; 00010 ; 00362 ; 00005 ; 00027 ; 00000
00003 ; 24/12/2025 ; 19:00 ; 00293 ; 00015 ; 00278 ; 00006 ; 00068 ; 00000 ; 00269 ; 00016 ; 00332 ; 00002 ; 00037 ; 00000
00003 ; 24/12/2025 ; 20:00 ; 00259 ; 00013 ; 00295 ; 00006 ; 00074 ; 00000 ; 00209 ; 00016 ; 00347 ; 00006 ; 00036 ; 00000
00003 ; 24/12/2025 ; 21:00 ; 00237 ; 00012 ; 00282 ; 00005 ; 00067 ; 00000 ; 00190 ; 00008 ; 00332 ; 00004 ; 00025 ; 00000
00003 ; 24/12/2025 ; 22:00 ; 00102 ; 00008 ; 00136 ; 00002 ; 00026 ; 00001 ; 00118 ; 00004 ; 00198 ; 00001 ; 00013 ; 00000
00003 ; 24/12/2025 ; 23:00 ; 00048 ; 00006 ; 00061 ; 00004 ; 00010 ; 00000 ; 00068 ; 00001 ; 00081 ; 00001 ; 00007 ; 00000
00003 ; 24/12/2025 ; 24:00 ; 00061 ; 00001 ; 00078 ; 00004 ; 00008 ; 00000 ; 00083 ; 00001 ; 00133 ; 00002 ; 00006 ; 00001
00003 ; 25/12/2025 ; 01:00 ; 00124 ; 00004 ; 00165 ; 00001 ; 00033 ; 00000 ; 00152 ; 00005 ; 00214 ; 00003 ; 00029 ; 00000
00003 ; 25/12/2025 ; 02:00 ; 00122 ; 00006 ; 00135 ; 00002 ; 00021 ; 00000 ; 00127 ; 00001 ; 00192 ; 00001 ; 00013 ; 00000
00003 ; 25/12/2025 ; 03:00 ; 00055 ; 00007 ; 00081 ; 00002 ; 00005 ; 00000 ; 00057 ; 00003 ; 00091 ; 00002 ; 00005 ; 00000
00003 ; 25/12/2025 ; 04:00 ; 00022 ; 00002 ; 00024 ; 00001 ; 00000 ; 00000 ; 00024 ; 00003 ; 00042 ; 00000 ; 00001 ; 00000
00003 ; 25/12/2025 ; 05:00 ; 00018 ; 00002 ; 00013 ; 00004 ; 00000 ; 00000 ; 00014 ; 00003 ; 00017 ; 00000 ; 00000 ; 00000
00003 ; 25/12/2025 ; 06:00 ; 00028 ; 00004 ; 00035 ; 00002 ; 00004 ; 00000 ; 00018 ; 00001 ; 00030 ; 00000 ; 00003 ; 00000
00003 ; 25/12/2025 ; 07:00 ; 00034 ; 00006 ; 00050 ; 00001 ; 00004 ; 00000 ; 00026 ; 00004 ; 00049 ; 00004 ; 00002 ; 00000
00003 ; 25/12/2025 ; 08:00 ; 00037 ; 00004 ; 00062 ; 00000 ; 00008 ; 00001 ; 00034 ; 00003 ; 00065 ; 00003 ; 00005 ; 00000
00003 ; 25/12/2025 ; 09:00 ; 00041 ; 00004 ; 00078 ; 00002 ; 00006 ; 00000 ; 00046 ; 00003 ; 00080 ; 00003 ; 00003 ; 00000
00003 ; 25/12/2025 ; 10:00 ; 00081 ; 00009 ; 00080 ; 00003 ; 00009 ; 00000 ; 00058 ; 00004 ; 00079 ; 00002 ; 00011 ; 00000
00003 ; 25/12/2025 ; 11:00 ; 00064 ; 00009 ; 00133 ; 00007 ; 00017 ; 00000 ; 00070 ; 00004 ; 00145 ; 00004 ; 00016 ; 00000
00003 ; 25/12/2025 ; 12:00 ; 00171 ; 00006 ; 00233 ; 00014 ; 00051 ; 00000 ; 00115 ; 00003 ; 00257 ; 00004 ; 00014 ; 00000
00003 ; 25/12/2025 ; 13:00 ; 00238 ; 00006 ; 00338 ; 00005 ; 00073 ; 00000 ; 00181 ; 00007 ; 00368 ; 00002 ; 00036 ; 00000
00003 ; 25/12/2025 ; 14:00 ; 00317 ; 00013 ; 00452 ; 00006 ; 00133 ; 00001 ; 00260 ; 00005 ; 00497 ; 00002 ; 00057 ; 00000
00003 ; 25/12/2025 ; 15:00 ; 00198 ; 00010 ; 00265 ; 00002 ; 00072 ; 00000 ; 00173 ; 00007 ; 00322 ; 00002 ; 00027 ; 00000
00003 ; 25/12/2025 ; 16:00 ; 00098 ; 00014 ; 00144 ; 00005 ; 00023 ; 00000 ; 00082 ; 00003 ; 00162 ; 00004 ; 00013 ; 00000
00003 ; 25/12/2025 ; 17:00 ; 00150 ; 00009 ; 00184 ; 00007 ; 00041 ; 00000 ; 00137 ; 00006 ; 00259 ; 00003 ; 00020 ; 00000
00003 ; 25/12/2025 ; 18:00 ; 00229 ; 00007 ; 00328 ; 00009 ; 00082 ; 00000 ; 00199 ; 00007 ; 00367 ; 00002 ; 00035 ; 00001
00003 ; 25/12/2025 ; 19:00 ; 00265 ; 00006 ; 00408 ; 00005 ; 00107 ; 00001 ; 00253 ; 00005 ; 00456 ; 00001 ; 00037 ; 00000
00003 ; 25/12/2025 ; 20:00 ; 00250 ; 00005 ; 00329 ; 00005 ; 00070 ; 00000 ; 00227 ; 00005 ; 00394 ; 00004 ; 00040 ; 00000
00003 ; 25/12/2025 ; 21:00 ; 00216 ; 00007 ; 00240 ; 00006 ; 00065 ; 00000 ; 00189 ; 00011 ; 00301 ; 00003 ; 00020 ; 00000
00003 ; 25/12/2025 ; 22:00 ; 00143 ; 00007 ; 00181 ; 00002 ; 00032 ; 00000 ; 00157 ; 00009 ; 00216 ; 00004 ; 00008 ; 00000
00003 ; 25/12/2025 ; 23:00 ; 00081 ; 00004 ; 00103 ; 00003 ; 00015 ; 00000 ; 00088 ; 00008 ; 00151 ; 00002 ; 00011 ; 00000
00003 ; 25/12/2025 ; 24:00 ; 00041 ; 00004 ; 00051 ; 00003 ; 00010 ; 00000 ; 00056 ; 00002 ; 00072 ; 00002 ; 00004 ; 00000
00003 ; 26/12/2025 ; 01:00 ; 00024 ; 00003 ; 00024 ; 00002 ; 00002 ; 00000 ; 00045 ; 00000 ; 00042 ; 00000 ; 00001 ; 00000
00003 ; 26/12/2025 ; 02:00 ; 00012 ; 00003 ; 00016 ; 00003 ; 00001 ; 00000 ; 00012 ; 00001 ; 00017 ; 00000 ; 00001 ; 00000
00003 ; 26/12/2025 ; 03:00 ; 00009 ; 00002 ; 00012 ; 00002 ; 00000 ; 00000 ; 00010 ; 00002 ; 00020 ; 00003 ; 00001 ; 00000
00003 ; 26/12/2025 ; 04:00 ; 00007 ; 00001 ; 00020 ; 00000 ; 00000 ; 00000 ; 00013 ; 00001 ; 00017 ; 00002 ; 00000 ; 00000
00003 ; 26/12/2025 ; 05:00 ; 00050 ; 00011 ; 00043 ; 00001 ; 00004 ; 00000 ; 00019 ; 00005 ; 00028 ; 00001 ; 00003 ; 00000
00003 ; 26/12/2025 ; 06:00 ; 00072 ; 00010 ; 00099 ; 00004 ; 00019 ; 00000 ; 00083 ; 00014 ; 00054 ; 00000 ; 00007 ; 00000
00003 ; 26/12/2025 ; 07:00 ; 00116 ; 00015 ; 00132 ; 00004 ; 00047 ; 00000 ; 00083 ; 00014 ; 00093 ; 00009 ; 00005 ; 00000
00003 ; 26/12/2025 ; 08:00 ; 00250 ; 00032 ; 00261 ; 00014 ; 00096 ; 00001 ; 00167 ; 00034 ; 00223 ; 00008 ; 00017 ; 00000
00003 ; 26/12/2025 ; 09:00 ; 00329 ; 00053 ; 00342 ; 00018 ; 00107 ; 00001 ; 00213 ; 00034 ; 00277 ; 00022 ; 00034 ; 00000
00003 ; 26/12/2025 ; 10:00 ; 00339 ; 00049 ; 00395 ; 00024 ; 00129 ; 00002 ; 00303 ; 00047 ; 00350 ; 00014 ; 00035 ; 00001
00003 ; 26/12/2025 ; 11:00 ; 00467 ; 00054 ; 00502 ; 00020 ; 00144 ; 00004 ; 00425 ; 00039 ; 00412 ; 00024 ; 00053 ; 00003
00003 ; 26/12/2025 ; 12:00 ; 00529 ; 00047 ; 00507 ; 00021 ; 00154 ; 00002 ; 00530 ; 00044 ; 00527 ; 00018 ; 00074 ; 00001
00003 ; 26/12/2025 ; 13:00 ; 00504 ; 00053 ; 00434 ; 00030 ; 00167 ; 00001 ; 00552 ; 00050 ; 00584 ; 00021 ; 00072 ; 00005
00003 ; 26/12/2025 ; 14:00 ; 00487 ; 00047 ; 00472 ; 00022 ; 00177 ; 00001 ; 00517 ; 00043 ; 00620 ; 00014 ; 00092 ; 00000
00003 ; 26/12/2025 ; 15:00 ; 00419 ; 00029 ; 00390 ; 00026 ; 00135 ; 00000 ; 00466 ; 00033 ; 00528 ; 00012 ; 00087 ; 00001
00003 ; 26/12/2025 ; 16:00 ; 00450 ; 00044 ; 00433 ; 00015 ; 00148 ; 00001 ; 00417 ; 00032 ; 00489 ; 00015 ; 00071 ; 00001
00003 ; 26/12/2025 ; 17:00 ; 00449 ; 00035 ; 00475 ; 00019 ; 00148 ; 00000 ; 00467 ; 00025 ; 00513 ; 00014 ; 00062 ; 00000
00003 ; 26/12/2025 ; 18:00 ; 00531 ; 00026 ; 00506 ; 00011 ; 00155 ; 00002 ; 00550 ; 00020 ; 00583 ; 00009 ; 00069 ; 00002
00003 ; 26/12/2025 ; 19:00 ; 00471 ; 00015 ; 00437 ; 00010 ; 00118 ; 00002 ; 00534 ; 00023 ; 00528 ; 00011 ; 00059 ; 00001
00003 ; 26/12/2025 ; 20:00 ; 00398 ; 00011 ; 00329 ; 00007 ; 00096 ; 00000 ; 00451 ; 00018 ; 00465 ; 00011 ; 00053 ; 00002
00003 ; 26/12/2025 ; 21:00 ; 00286 ; 00010 ; 00261 ; 00007 ; 00054 ; 00001 ; 00343 ; 00016 ; 00469 ; 00004 ; 00053 ; 00000
